,created_at,favorite_count,full_text,hashtags,id,id_str,lang,media,quoted_status,quoted_status_id,quoted_status_id_str,retweet_count,screen_name,source,urls,user,user_mentions
43,Sat Nov 09 20:57:57 +0000 2019,3260,A fresh Fall day in New Hampshire spent serving chili to our nation’s finest — firefighters. https://t.co/9BRPyeDkLk,[],1193271531562000387,1193271531562000387,en,"[{'display_url': 'pic.twitter.com/9BRPyeDkLk', 'expanded_url': 'https://twitter.com/JoeBiden/status/1193271531562000387/video/1', 'id': 1193271118074929153, 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1193271118074929153/img/dJcK3L-hwj80P8bj.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1193271118074929153/img/dJcK3L-hwj80P8bj.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}, 'type': 'video', 'url': 'https://t.co/9BRPyeDkLk', 'video_info': {'aspect_ratio': [1, 1], 'duration_millis': 5589, 'variants': [{'bitrate': 432000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1193271118074929153/vid/320x320/Juln9jQxEfMpubco.mp4?tag=13'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1193271118074929153/vid/480x480/vGFMbHlceJn4f9Jo.mp4?tag=13'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1193271118074929153/pl/7ErmqJH-NsciH09J.m3u8?tag=13'}, {'bitrate': 1280000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1193271118074929153/vid/720x720/uXbODu7js-7JHeOd.mp4?tag=13'}]}}]",,,,495,JoeBiden,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",[],"{'created_at': 'Sun Mar 11 17:51:24 +0000 2007', 'description': 'Senator, Vice President, 2020 candidate for President of the United States, husband to @DrBiden, proud father & grandfather. Loves ice cream, aviators & @Amtrak', 'favourites_count': 17, 'followers_count': 3944231, 'friends_count': 22, 'id': 939091, 'id_str': '939091', 'listed_count': 14835, 'location': 'Wilmington, DE', 'name': 'Joe Biden', 'profile_background_color': '565959', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/939091/1569000846', 'profile_image_url': 'http://pbs.twimg.com/profile_images/1175087314458034177/TgjtVgfG_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1175087314458034177/TgjtVgfG_normal.png', 'profile_link_color': '233F94', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'EBEBFF', 'profile_text_color': '323232', 'profile_use_background_image': True, 'screen_name': 'JoeBiden', 'statuses_count': 3129, 'url': 'https://t.co/UClrPuJpyZ', 'verified': True}",[]
44,Sat Nov 09 18:34:00 +0000 2019,3793,"Health care is a right. Every American should have the peace of mind that comes from access to affordable health care, and we can get there by protecting and building on Obamacare.",[],1193235303617748993,1193235303617748993,en,,,,,615,JoeBiden,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",[],"{'created_at': 'Sun Mar 11 17:51:24 +0000 2007', 'description': 'Senator, Vice President, 2020 candidate for President of the United States, husband to @DrBiden, proud father & grandfather. Loves ice cream, aviators & @Amtrak', 'favourites_count': 17, 'followers_count': 3944231, 'friends_count': 22, 'id': 939091, 'id_str': '939091', 'listed_count': 14835, 'location': 'Wilmington, DE', 'name': 'Joe Biden', 'profile_background_color': '565959', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/939091/1569000846', 'profile_image_url': 'http://pbs.twimg.com/profile_images/1175087314458034177/TgjtVgfG_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1175087314458034177/TgjtVgfG_normal.png', 'profile_link_color': '233F94', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'EBEBFF', 'profile_text_color': '323232', 'profile_use_background_image': True, 'screen_name': 'JoeBiden', 'statuses_count': 3129, 'url': 'https://t.co/UClrPuJpyZ', 'verified': True}",[]
45,Sat Nov 09 16:47:00 +0000 2019,8591,"We have to start rewarding work, not wealth. As president, I will build a stronger, more inclusive middle class — not cut taxes for the super wealthy.",[],1193208375959379968,1193208375959379968,en,,,,,1081,JoeBiden,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",[],"{'created_at': 'Sun Mar 11 17:51:24 +0000 2007', 'description': 'Senator, Vice President, 2020 candidate for President of the United States, husband to @DrBiden, proud father & grandfather. Loves ice cream, aviators & @Amtrak', 'favourites_count': 17, 'followers_count': 3944231, 'friends_count': 22, 'id': 939091, 'id_str': '939091', 'listed_count': 14835, 'location': 'Wilmington, DE', 'name': 'Joe Biden', 'profile_background_color': '565959', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/939091/1569000846', 'profile_image_url': 'http://pbs.twimg.com/profile_images/1175087314458034177/TgjtVgfG_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1175087314458034177/TgjtVgfG_normal.png', 'profile_link_color': '233F94', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'EBEBFF', 'profile_text_color': '323232', 'profile_use_background_image': True, 'screen_name': 'JoeBiden', 'statuses_count': 3129, 'url': 'https://t.co/UClrPuJpyZ', 'verified': True}",[]
46,Sat Nov 09 03:08:00 +0000 2019,5163,Kids shouldn’t have to worry about their safety while they’re at school. Together — we’ll put an end to our gun violence epidemic. https://t.co/LvfaqNbpz7,[],1193002267911294979,1193002267911294979,en,"[{'display_url': 'pic.twitter.com/LvfaqNbpz7', 'expanded_url': 'https://twitter.com/JoeBiden/status/1193002267911294979/video/1', 'id': 1192999530511376385, 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1192999530511376385/img/aSgNKpZMPnlCdgsf.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1192999530511376385/img/aSgNKpZMPnlCdgsf.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}, 'type': 'video', 'url': 'https://t.co/LvfaqNbpz7', 'video_info': {'aspect_ratio': [1, 1], 'duration_millis': 78829, 'variants': [{'bitrate': 432000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1192999530511376385/vid/320x320/yElYaZ-7Zfif2wjs.mp4?tag=13'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1192999530511376385/pl/MWvyPgvACr6u4VXb.m3u8?tag=13'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1192999530511376385/vid/480x480/O4F_vi1s5wTwCwD0.mp4?tag=13'}, {'bitrate': 1280000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1192999530511376385/vid/720x720/VL_hqp-fnuEp25pt.mp4?tag=13'}]}}]",,,,859,JoeBiden,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",[],"{'created_at': 'Sun Mar 11 17:51:24 +0000 2007', 'description': 'Senator, Vice President, 2020 candidate for President of the United States, husband to @DrBiden, proud father & grandfather. Loves ice cream, aviators & @Amtrak', 'favourites_count': 17, 'followers_count': 3944231, 'friends_count': 22, 'id': 939091, 'id_str': '939091', 'listed_count': 14835, 'location': 'Wilmington, DE', 'name': 'Joe Biden', 'profile_background_color': '565959', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/939091/1569000846', 'profile_image_url': 'http://pbs.twimg.com/profile_images/1175087314458034177/TgjtVgfG_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1175087314458034177/TgjtVgfG_normal.png', 'profile_link_color': '233F94', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'EBEBFF', 'profile_text_color': '323232', 'profile_use_background_image': True, 'screen_name': 'JoeBiden', 'statuses_count': 3129, 'url': 'https://t.co/UClrPuJpyZ', 'verified': True}",[]
47,Fri Nov 08 23:07:04 +0000 2019,752,"25 years ago, California approved Prop. 187 — a measure designed to strategically disenfranchise immigrant communities by stripping away access to health care and education.",[],1192941636717891584,1192941636717891584,en,,,,,173,JoeBiden,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],"{'created_at': 'Sun Mar 11 17:51:24 +0000 2007', 'description': 'Senator, Vice President, 2020 candidate for President of the United States, husband to @DrBiden, proud father & grandfather. Loves ice cream, aviators & @Amtrak', 'favourites_count': 17, 'followers_count': 3944231, 'friends_count': 22, 'id': 939091, 'id_str': '939091', 'listed_count': 14835, 'location': 'Wilmington, DE', 'name': 'Joe Biden', 'profile_background_color': '565959', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/939091/1569000846', 'profile_image_url': 'http://pbs.twimg.com/profile_images/1175087314458034177/TgjtVgfG_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1175087314458034177/TgjtVgfG_normal.png', 'profile_link_color': '233F94', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'EBEBFF', 'profile_text_color': '323232', 'profile_use_background_image': True, 'screen_name': 'JoeBiden', 'statuses_count': 3129, 'url': 'https://t.co/UClrPuJpyZ', 'verified': True}",[]
48,Fri Nov 08 21:24:00 +0000 2019,2301,"President Trump’s trade war is reckless, and hurting our farmers every day. https://t.co/l1BIi9ffHm",[],1192915697397043200,1192915697397043200,en,,,,,521,JoeBiden,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","[{'expanded_url': 'https://www.washingtonpost.com/business/economy/in-latest-china-pivot-trump-says-partial-trade-deal-might-not-be-completed-this-year/2019/11/08/b3d65bd4-024d-11ea-9518-1e76abc088b6_story.html', 'url': 'https://t.co/l1BIi9ffHm'}]","{'created_at': 'Sun Mar 11 17:51:24 +0000 2007', 'description': 'Senator, Vice President, 2020 candidate for President of the United States, husband to @DrBiden, proud father & grandfather. Loves ice cream, aviators & @Amtrak', 'favourites_count': 17, 'followers_count': 3944231, 'friends_count': 22, 'id': 939091, 'id_str': '939091', 'listed_count': 14835, 'location': 'Wilmington, DE', 'name': 'Joe Biden', 'profile_background_color': '565959', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/939091/1569000846', 'profile_image_url': 'http://pbs.twimg.com/profile_images/1175087314458034177/TgjtVgfG_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1175087314458034177/TgjtVgfG_normal.png', 'profile_link_color': '233F94', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'EBEBFF', 'profile_text_color': '323232', 'profile_use_background_image': True, 'screen_name': 'JoeBiden', 'statuses_count': 3129, 'url': 'https://t.co/UClrPuJpyZ', 'verified': True}",[]
49,Fri Nov 08 19:45:00 +0000 2019,6506,"It’s official — we’re on the ballot in New Hampshire. 

Join us: https://t.co/qN0D1vzpyn. https://t.co/UcwiuobICO",[],1192890784988696576,1192890784988696576,en,"[{'display_url': 'pic.twitter.com/UcwiuobICO', 'expanded_url': 'https://twitter.com/JoeBiden/status/1192890784988696576/video/1', 'id': 1192889017337073665, 'media_url': 'http://pbs.twimg.com/media/EI3_EEFXsAAmwGb.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EI3_EEFXsAAmwGb.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}, 'type': 'video', 'url': 'https://t.co/UcwiuobICO', 'video_info': {'aspect_ratio': [1, 1], 'duration_millis': 28570, 'variants': [{'bitrate': 432000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1192889017337073665/vid/320x320/KjC7PgLSUN-U33zg.mp4?tag=13'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1192889017337073665/vid/480x480/mVKUKggCbQtCs3O2.mp4?tag=13'}, {'bitrate': 1280000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1192889017337073665/vid/720x720/4rWdgFDbcgYyI3mm.mp4?tag=13'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1192889017337073665/pl/oOk9eLuCQchOnXOd.m3u8?tag=13'}]}}]",,,,730,JoeBiden,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","[{'expanded_url': 'http://joebiden.com/join', 'url': 'https://t.co/qN0D1vzpyn'}]","{'created_at': 'Sun Mar 11 17:51:24 +0000 2007', 'description': 'Senator, Vice President, 2020 candidate for President of the United States, husband to @DrBiden, proud father & grandfather. Loves ice cream, aviators & @Amtrak', 'favourites_count': 17, 'followers_count': 3944231, 'friends_count': 22, 'id': 939091, 'id_str': '939091', 'listed_count': 14835, 'location': 'Wilmington, DE', 'name': 'Joe Biden', 'profile_background_color': '565959', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/939091/1569000846', 'profile_image_url': 'http://pbs.twimg.com/profile_images/1175087314458034177/TgjtVgfG_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1175087314458034177/TgjtVgfG_normal.png', 'profile_link_color': '233F94', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'EBEBFF', 'profile_text_color': '323232', 'profile_use_background_image': True, 'screen_name': 'JoeBiden', 'statuses_count': 3129, 'url': 'https://t.co/UClrPuJpyZ', 'verified': True}",[]
50,Fri Nov 08 17:28:00 +0000 2019,1736,"Every kid deserves a quality education and every family deserves to live in a safe, healthy community. That's why I support the California #SchoolsAndCommunitiesFirst initiative that will make corporations pay their fair share and invest in our communities to help them thrive.",[{'text': 'SchoolsAndCommunitiesFirst'}],1192856306110984193,1192856306110984193,en,,,,,302,JoeBiden,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",[],"{'created_at': 'Sun Mar 11 17:51:24 +0000 2007', 'description': 'Senator, Vice President, 2020 candidate for President of the United States, husband to @DrBiden, proud father & grandfather. Loves ice cream, aviators & @Amtrak', 'favourites_count': 17, 'followers_count': 3944231, 'friends_count': 22, 'id': 939091, 'id_str': '939091', 'listed_count': 14835, 'location': 'Wilmington, DE', 'name': 'Joe Biden', 'profile_background_color': '565959', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/939091/1569000846', 'profile_image_url': 'http://pbs.twimg.com/profile_images/1175087314458034177/TgjtVgfG_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1175087314458034177/TgjtVgfG_normal.png', 'profile_link_color': '233F94', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'EBEBFF', 'profile_text_color': '323232', 'profile_use_background_image': True, 'screen_name': 'JoeBiden', 'statuses_count': 3129, 'url': 'https://t.co/UClrPuJpyZ', 'verified': True}",[]
51,Fri Nov 08 02:29:00 +0000 2019,1793,"I’m more optimistic about our future today than I was when I got elected to the Senate as a 29-year-old. If we unite this country, America’s best days still lie ahead.

If you agree, chip in today: https://t.co/ybhgvXSyRD",[],1192630065210650624,1192630065210650624,en,,,,,317,JoeBiden,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","[{'expanded_url': 'https://joe.link/34EnY9D', 'url': 'https://t.co/ybhgvXSyRD'}]","{'created_at': 'Sun Mar 11 17:51:24 +0000 2007', 'description': 'Senator, Vice President, 2020 candidate for President of the United States, husband to @DrBiden, proud father & grandfather. Loves ice cream, aviators & @Amtrak', 'favourites_count': 17, 'followers_count': 3944231, 'friends_count': 22, 'id': 939091, 'id_str': '939091', 'listed_count': 14835, 'location': 'Wilmington, DE', 'name': 'Joe Biden', 'profile_background_color': '565959', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/939091/1569000846', 'profile_image_url': 'http://pbs.twimg.com/profile_images/1175087314458034177/TgjtVgfG_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1175087314458034177/TgjtVgfG_normal.png', 'profile_link_color': '233F94', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'EBEBFF', 'profile_text_color': '323232', 'profile_use_background_image': True, 'screen_name': 'JoeBiden', 'statuses_count': 3129, 'url': 'https://t.co/UClrPuJpyZ', 'verified': True}",[]
52,Fri Nov 08 02:07:00 +0000 2019,14311,I led the successful fight in the 1980s to stop Jeff Sessions’ nomination for a federal judgeship. I hope the people of Alabama will stop him from rejoining the Senate next year.,[],1192624528754696193,1192624528754696193,en,,,,,2010,JoeBiden,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",[],"{'created_at': 'Sun Mar 11 17:51:24 +0000 2007', 'description': 'Senator, Vice President, 2020 candidate for President of the United States, husband to @DrBiden, proud father & grandfather. Loves ice cream, aviators & @Amtrak', 'favourites_count': 17, 'followers_count': 3944231, 'friends_count': 22, 'id': 939091, 'id_str': '939091', 'listed_count': 14835, 'location': 'Wilmington, DE', 'name': 'Joe Biden', 'profile_background_color': '565959', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/939091/1569000846', 'profile_image_url': 'http://pbs.twimg.com/profile_images/1175087314458034177/TgjtVgfG_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1175087314458034177/TgjtVgfG_normal.png', 'profile_link_color': '233F94', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'EBEBFF', 'profile_text_color': '323232', 'profile_use_background_image': True, 'screen_name': 'JoeBiden', 'statuses_count': 3129, 'url': 'https://t.co/UClrPuJpyZ', 'verified': True}",[]
